"date","minute","variable","value","formatted_date","text","top_angry","top_sadness","top_surprise","top_happiness","top_disgust"
"3_16_17",62,"disgust",0.0634471267540392,2017-03-16,"the more specifics of the revenue piece, the entitlement piece, and the full details of all this. But eliminating a $20 trillion debt and tackling the current deficit is something that&amp;#39;s going to take a little bit of time and something that the President is committed to reducing. I think we&amp;#39;ve talked very extensively about the President&amp;#39;s commitment to protecting taxpayer dollars and using them more efficiently. This budget and a lot of the action the President took on other projects, including the F18 and the next generation of AF1, show that the President is committed on a very, very personal basis to getting involved in programs and policies to reduce the deficit and respect taxpayer money. So this is step one, and it&amp;#39;s a down payment on that goal. The Press: Are there future steps -- there are lots of cuts in here, but no matter which way you splice the numbers, anyone will tell you, if you want to drop it somehow you&amp;#39;ve got to get to entitlements. Mr. Spicer: I understand. The Press: Is that on the table potentially, yes or no? Mr. Spicer: As Director Mulvaney put it, he was",FALSE,FALSE,FALSE,FALSE,TRUE
"3_21_17",36,"happiness",0.53190294183075,2017-03-21,"The Press: I remember -- I remember when -- The Press: How do you spell it? Mr. Spicer: You ever seen my spelling? Come on. (Laughter.) Ramspecking. It was named after -- we&amp;#39;re going to go through a history lesson here, guys. The Press: My other question was, over the weekend, Governor Graco Ramirez, the head of the Mexican Governors Association, was again in Washington, and in a much publicized statement said that Mexico had scored its first victory over the proposed wall. He said that in the President&amp;#39;s budget there&amp;#39;s a line item for $2.6 billion -- Mr. Spicer: In FY&amp;#39;18. The Press: -- in tax dollars, and no mention of Mexico paying for the wall in any way. He&amp;#39;s claimed a victory in that. Your response to Governor Graco Ramirez? Mr. Spicer: It&amp;#39;s a little early to be claiming victory. I think the President has made it clear that he was going to use the current process to start the construction of the wall and that there would be",FALSE,FALSE,FALSE,TRUE,FALSE
"3_22_17",25,"sadness",0.149220861266,2017-03-22,"The President won the Republican nomination after months of speculation after a potentially contested contest -- convention. In total, he was involved with the campaign for a total of just under five months. He was first hired on March 28th to oversee delegate operations. He was made the chief strategist and campaign chairman on May 19th. And his relationship with the campaign ended on August 19th. The AP story focuses on his activities from the last decade. And to place in to context, Paul represented many foreign clients, according to publicly available data, in the Caribbean, Asia, Africa and Europe. His representation of foreign clients is public and similar to the work of Tony Podesta, a Clinton campaign fundraiser, whose brother John chaired Hillary Clinton&amp;#39;s campaign. Last year -- not last decade -- Tony Podesta lobbied against sanctions for Russia&amp;#39;s largest bank. And John Podesta, Clinton&amp;#39;s campaign chair, sat on the board of a Russian-based energy company. This was something tied to Hillary Clinton, who was the face of the failed Russia reset policy. So it&amp;#39;s not even close -- what we&amp;#39;re talking about",FALSE,TRUE,FALSE,FALSE,FALSE
"3_22_17",58,"angry",0.273420275844314,2017-03-22,"this, in any way, as vindication of the President&amp;#39;s wiretapping tweets? Mr. Spicer: I would refer you to his comment specifically. Until we know what he is going to brief the President on, I don&amp;#39;t want to have to get ahead of this. I think, obviously, the suggestion that he made that people were what they call &amp;quot;unmasked,&amp;quot; meaning that an American citizen who is caught up in a surveillance has, by rule of law, has their name protected; the idea that individuals&amp;#39; names were unmasked and let known suggests -- raises serious questions: Why was that name unmasked? What was the intention of doing that? There&amp;#39;s a lot of questions that I think his statement raises, and I hope that we can continue to get to the bottom of. But right now, we just don&amp;#39;t -- we&amp;#39;re not there yet. I think that there are a series of questions that need to get answered as to what happened, why it happened, and hopefully we will be able to share more",TRUE,FALSE,FALSE,FALSE,FALSE
"3_23_17",9,"happiness",0.66093,2017-03-23,"the coming days. We also announced earlier this afternoon that Prime Minister Rasmussen of Denmark will be visiting the White House on March 30th. We&amp;#39;ll have further details on the visit in the upcoming days. Tomorrow, the President will hose Medal of Honor recipients and their guests in celebration of Medal of Honor Day, which falls on Saturday of this year. We&amp;#39;ll have some more details on that event coming forward. The President intends to be here this weekend, so as we have updates on the President&amp;#39;s weekend plans we will let you know as well. I&amp;#39;ll also note that we&amp;#39;ve got -- coming up on a deadline related to the Keystone pipeline. We&amp;#39;ll have an update on that for you tomorrow. And finally, I&amp;#39;m proud to announce that on April 19th, the anniversary of the Battles of Lexington and Concord, the New England Patriots will be visiting the White House to celebrate their latest -- and what will probably be a continuation of many more to come -- Super Bowl win. And with that, I will take your questions. Jeff Mason. The Press: Sean -- The Press: This is a Patriot question.",FALSE,FALSE,FALSE,TRUE,FALSE
"3_24_17",18,"happiness",0.537653089847331,2017-03-24,"Mr. Spicer: There&amp;#39;s somebody that&amp;#39;s going to ask when it passes, and you can -- The Press: Okay, well, do you want to have a briefing right after the vote? Mr. Spicer: No. The Press: Okay. (Laughter.) Mr. Spicer: All right, score one for you. (Laughter.) The Press: If the bill doesn&amp;#39;t pass, does the President still have confidence in the Speaker? Mr. Spicer: I think he answered that question earlier today. The Press: Well, does he think that he should step down if it doesn&amp;#39;t get a vote? Mr. Spicer: He answered that question earlier, and he said he did. So, asked and answered. The Press: And then, logistically today, after the vote, whatever happens, how will we get a response from you all? Mr. Spicer: Electronically or verbally, but one of the two. Peter. The Press: Thank you, Sean. This is the President&amp;#39;s first foray into, let&amp;#39;s say, the sausage-making process, so to speak. Has he reflected at all on the experience? I mean, how does he feel it differs from, for example, negotiating a real estate deal, a business deal? Is it more complicated? Is it trickier? What&amp;#39;s his feeling about this? Mr. Spicer: I think we&amp;#39;ll have plenty of time to reflect on it after we do this, so I know that --",FALSE,FALSE,FALSE,TRUE,FALSE
"3_24_17",27,"surprise",0.125976568729726,2017-03-24,"Was there anything discussed on Medicaid? Was it on the table in the negotiations? Mr. Spicer: Well, I know that that there was a discussion about the expansion of Medicaid and some of the work requirements with respect to able-bodied Americans who are receiving that. But I would say this, John -- one of the things that -- not member-specific to either of the members from New Jersey -- is that members have to understand that the current system is unsustainable. So if you vote no today, then what is your alternative, and what do you want? Because right now there&amp;#39;s a lot of folks that have said they&amp;#39;re going to vote no, which is their prerogative, but at the end of the day, the current Obamacare system will collapse on its own. And so the question that they have to ask themselves or that they are going to be asked by their constituents is, then what is your alternative? Because right now this is the choice that will save the system. The other choice is to do nothing, and that will",FALSE,FALSE,TRUE,FALSE,FALSE
"3_31_17",37,"sadness",0.171728996332167,2017-03-31,"because he&amp;#39;s patient. First Skype seat, Maurice Goodman, from WWDB-AM in Philly. So shout out to Hallie&amp;#39;s old stations. The Press: In Philadelphia. It&amp;#39;s Randall Jefferson. The question is: President Trump signed an executive order that he intends to not fund cities that refuse to share immigration status information. Attorney General Sessions recently suggested that cities could not only lose future funds but that the federal government may require them to pay back grants. Will there be a -- when and will -- when will this take place? And will that money be reallocated to other departments like the Department of Education or HBCUs? Mr. Spicer: Well, I&amp;#39;m not -- I would say that the",FALSE,TRUE,FALSE,FALSE,FALSE
"3_31_17",54,"angry",0.260906495590909,2017-03-31,"we&amp;#39;ve asked the House and Senate Intelligence Committees to look into this is to make sure that we get to the bottom of it in an appropriate, proper manner. The Press: Commenting on an ongoing investigation, is that proper by the President? Mr. Spicer: What ongoing? The Press: Well, there&amp;#39;s an investigation that&amp;#39;s ongoing by the FBI right now. There&amp;#39;s an ongoing investigation that&amp;#39;s ongoing by the Senate Intelligence Committee. Mr. Spicer: Okay. And -- The Press: Should he be commenting on that? Mr. Spicer: And which comment are you referring to? The Press: The &amp;quot;witch hunt.&amp;quot; Mr. Spicer: Right, but I think when you -- as I just said to Alexis, I think there&amp;#39;s a difference between the investigations that have been discussed about Russia that we&amp;#39;ve been very clear about and a discussion about whether something -- as Devin Nunes has said very publicly, the information that he had with respect to surveillance during the 2016 election cycle had nothing to do with Russia. So there&amp;#39;s this seeming assumption that -- what the President has talked about is very clear -- there is an ongoing pattern and more and more revelations that what we have seen is that something potentially was very, very bad that&amp;#39;s",TRUE,FALSE,FALSE,FALSE,FALSE
"3_7_17",38,"happiness",0.622506488842375,2017-03-07,"They&amp;#39;re expected to discuss the importance of investing in our country&amp;#39;s infrastructure and renegotiating trade agreements, like NAFTA. There will also be a pool spray at the top of that meeting, and we&amp;#39;ll have further details on it. This evening, the President will visit with a group of Boy Scouts who are in Washington to participate in a near century-old tradition, of sharing scouting achievements with government officials. Looking ahead, I want to let you know that the President will be welcoming at least two foreign leaders in the coming weeks, and I expect additional announcements of additional leaders later. But first, next week, Chancellor Merkel of Germany will visit the White House, and the following week, the President will welcome Prime Minister Al-Abadi of Iraq. With that, I&amp;#39;ll kick it off for the questions. Jonathan Karl. The Press: Sean, it&amp;#39;s been a -- Mr. Spicer: Jonathan? The Press: -- full -- thank you. (Laughter). Sean, it&amp;#39;s been a full -- Mr. Spicer: You&amp;#39;re out of practice. The Press: (Laughs) I know. It&amp;#39;s been a full three days since the President said that President Obama had his wires tapped, his phones tapped at Trump Tower.",FALSE,FALSE,FALSE,TRUE,FALSE
"3_7_17",45,"disgust",0.0594815910023529,2017-03-07,"it does not provide the amount of coverage that the Affordable Care Act did, will the President still support it? Mr. Spicer: Well, I&amp;#39;m not going to get ahead of -- I mean, like, I -- Secretary Price ventured this -- let&amp;#39;s not get ahead of the CBO going through this. But I think, as I mentioned to Zeke, one of the things that&amp;#39;s important to understand: There&amp;#39;s -- this is -- this bill has to be done in the phases that it has to address the repeal part of it and the replace part of it. There are only certain things that we can do through reconciliation. I know there&amp;#39;s the regulatory piece that we can do through action that the Secretary is empowered to do, frankly, under Obamacare. And then third is an additional piece of legislation that addresses things. But there are cost-saving measures that -- in competition aspects of this, that have to be included in phase two or three because they are not allowed in the reconciliation bill because of the nature of how reconciliation works on Capitol Hill. So, I think that one of the things that we have to",FALSE,FALSE,FALSE,FALSE,TRUE
"3_7_17",46,"disgust",0.0804773561516667,2017-03-07,"understand is that how that score comes out from the Correctional Budget Office will depend on what they -- whether they look at it specifically with just a phase one or whether they look at it in its totality. But I&amp;#39;m confident that if you look at what&amp;#39;s going on right now, Cheryl, it&amp;#39;s unsustainable. I mean, premiums in state after state, as Dr. Price mentioned, they&amp;#39;re up 25% on average. Arizona&amp;#39;s a 116%; I think, you know, Oklahoma&amp;#39;s in the 50s; Minnesota&amp;#39;s in the 40s; I mean, this is unsustainable for a family to continue to pay the premiums that they have, and for individuals, small business owners, et cetera. So, the question is, can we allow people to go on this trajectory where more and more of their paycheck is getting eaten up in a plan that&amp;#39;s, frankly, not giving them choice, doctors, or plans that they want? This plan, I think, clearly achieves those goals a lot better. It gets the price -- cost containment down, it gets price control under, and it allows doctors and plans to re-engage in the marketplace as they were prior to this. And I think that is a major aspect.",FALSE,FALSE,FALSE,FALSE,TRUE
"3_7_17",54,"disgust",0.0628579324466667,2017-03-07,"All of those things have been part of conservative plans for a long time, and I think instilling that competition in it, allowing more access. I mean, I think there&amp;#39;s a big difference. There is no -- you know, we have for the longest time; if you&amp;#39;re a conservative, I mean, you think about this right now that you have -- anyone who has an employer-based -- their job comes from an employer that gives them healthcare, they&amp;#39;re getting a subsidy. They&amp;#39;re getting a credit. They don&amp;#39;t pay taxes on their health care, and their employer doesn&amp;#39;t either. That&amp;#39;s a huge disadvantage to anyone who&amp;#39;s a sole proprietor or owns a small business, and so, frankly, to allow the playing field to be leveled and allow small businesses, which are, frankly, the job creators in this country; to allow entrepreneurs and self-starters to get the same tax treatment that a Fortune 500 company gets you is a very conservative principle. And, again, I think -- look, one of the things that&amp;#39;s important, Sara, is for all of the people who have concerns about this, especially on the right: look at the size. This is the Democrats.",FALSE,FALSE,FALSE,FALSE,TRUE
"3_7_17",62,"angry",0.260921353401087,2017-03-07,"way that it was passed is almost the same way that we&amp;#39;re going through this now, which is they passed certain things. Then the secretary of Health and Human Services, at the time, was granted significant regulatory authority that allowed her to do certain things at the time to implement pieces of Obamacare that we now have to act backwards and go almost in the same steps to do what they did to lay it out. We&amp;#39;ve got to repeal it, and then we&amp;#39;ve got to replace it with the plan that&amp;#39;s going to do the same. Certain things can be done in the same way, and certain things can&amp;#39;t. It&amp;#39;s just -- it literally depends on how that was done. John Frederick. The Press. Sean, in the replacement plan, it says that the states that accepted the Medicaid expansion money would continue to be funded. So what is the message you have to Republican state legislators that thought they were fiscally responsible in rejecting Medicaid expansion in",TRUE,FALSE,FALSE,FALSE,FALSE
"3_7_17",63,"surprise",0.132186613248,2017-03-07,"their states, and now they didn&amp;#39;t get -- they didn&amp;#39;t get the federal dollars on either and? What is your -- Mr. Spicer: I think, yeah, I think what we need to do is to make sure, as The President said in his statements as Secretary Price did; we&amp;#39;ve got to make sure that we continue to protect people through this transition process, let the bill work its way, but this is the first time as we address the Medicaid portion of this: this is probably the first time that we&amp;#39;ve really addressed an entitlement aspect of something in almost 30 years. So, I think we&amp;#39;ve got to let this piece of it work its way through the House, but there is -- remember, one of the things that happened through the Medicaid expansion was the goal has always been of Medicaid to help people who are disabled or poor or met a specific number of criteria. For the first time in Obamacare, we expanded Obamacare or the Obama administration did, rather, to able-bodied individuals that, in a way that had never been done before, and it was not a specific class. That&amp;#39;s led largely to the ballooning cost.",FALSE,FALSE,TRUE,FALSE,FALSE
"3_7_17",78,"angry",0.269507975547368,2017-03-07,"with the Senate. But this is going to be a comprehensive effort, working with the House and the Senate to get this thing done and other partners; doctors and outside groups that share this concern. As I mentioned earlier, one of the other folks said there is -- you know, there is a need by companies and corporations who are feeling the weight of additional cost to join us in this effort, and I just want to -- you know, this is obviously something that needs to get dealt with. The escalating costs are having a significant impact, not just on our economy, but on the ability of people to get hired or, frankly, people who are hired lose their job because the cost of health care is not allowing, especially people in the small and medium-size businesses, to keep up with those costs. With that, thank you guys very much. I look forward to seeing you. [simultaneous talking] The Press: The congressman&amp;#39;s meeting tomorrow; Congressman Cummings is meeting with The President. Mr. Spicer: We&amp;#39;ll have a readout tomorrow. The Press: Sean, I have that unrelated question, which was -- Mr. Spicer: I&amp;#39;m sorry. That&amp;#39;s not fair. Mike gets his unrelated question. The Press: (inaudible) comes to mind after (inaudible). (laughter)",TRUE,FALSE,FALSE,FALSE,FALSE
"3_8_17",26,"happiness",0.45547904587412,2017-03-08,"member of the 49 of the CBC. Right after that press conference, the White House reached out to the Congressional Black Caucus, to Cedric Richmond, the head of the caucus. Where is that meeting? Where does that meeting land? Is it happening? Mr. Spicer: I know that we&amp;#39;ve reached out, and we&amp;#39;re looking for a date on that, as well. So we&amp;#39;re pleased that this one was able to come together, and then we&amp;#39;ll get to the next one. The Press: My last question. Mr. Spicer: Yes. The Press: Yesterday there was a compare-and-contrast with visuals, show and tell if you will -- Mr. Spicer: Yes, I saw that -- The Press: Yes, you were -- yes. And you compared and contrasted about how you&amp;#39;re going about it and how the Obama administration went about Obamacare. One difference that they&amp;#39;ve made note of -- and I want to get your response to this -- is the fact that you may have this and said that you&amp;#39;re doing this versus what they&amp;#39;re doing -- the one thing they say that you did not do that they did: had their bill scored by CBO. And you did not score it by CBO.",FALSE,FALSE,FALSE,TRUE,FALSE
"3_9_17",23,"happiness",0.622942218206875,2017-03-09,"Does this mean that there is a new meeting before their scheduled meeting at the G20 in July? Mr. Spicer: I&amp;#39;m not going to comment on the President&amp;#39;s schedule or foreign leaders at this time, John. I think I&amp;#39;ve pretty much gotten that one down. So until I have something further for you, I&amp;#39;m just going to let you get on to your next question. The Press: All right, thank you. Going back to the meeting and to your opening statement about the banks, in the last campaign, candidate Trump campaigned hard on restoring the Glass-Steagall Act, which would put a barrier between commercial and major investment banks. It, of course, was repealed in 1999 -- the repeal signed by President Clinton. Senator Sanders campaigned on this as well, noted that it was in the Republican platform in Cleveland, and said in December he&amp;#39;d be happy to work with the Trump administration on",FALSE,FALSE,FALSE,TRUE,FALSE
"4_10_17",31,"disgust",0.0609638616259259,2017-04-10,"have had a longtime interest in doing this. And it is a big deal, right? You&amp;#39;ve got the ability for our businesses and industries to be more competitive in the global market, and then you want to make sure that you&amp;#39;re providing middle-income tax relief that creates economic growth throughout the country. The Press: Americans are filling out their tax forms right now for 2016. This time, next year, they&amp;#39;re going to fill it out for 2017. Will they have a 2017 tax cut this time next year? Mr. Spicer: I think middle-income Americans I hope have a tax cut by then. Jeff. The Press: Sean, during the campaign -- Mr. Spicer: Sorry, it&amp;#39;s -- The Press: Sorry. You can go next. (Laughter.) Mr. Spicer: Be careful with that. (Laughter.) The Press: The President, then-candidate Trump, was pretty critical -- or, excuse me -- was pretty complimentary of President Putin. Now, after seeing how Russia has reacted in Syria, what&amp;#39;s his view of President Putin now? Mr. Spicer: I think it&amp;#39;s always been the same, respectfully, which is that if we can get a deal -- we have a shared interest in, particularly in the area of ISIS, and if we can defeat them and",FALSE,FALSE,FALSE,FALSE,TRUE
