"date","minute","variable","value","formatted_date","text","top_angry","top_sadness","top_surprise","top_happiness","top_disgust"
"3_29_17",4,"disgust",0.0177502797975333,2017-03-29,"Last year they gathered over a million pounds of unwanted drugs. There&amp;#39;s 5,000 sites in which people across America can drop off stuff in their medicine cabinet that is no longer used to get it out of their house. The next drop-off will be on April 29th, and I think the DEA will be putting out more information. But when you see some of the action that was taking place in this report, it is truly a call to arms for a crisis that is plaguing our country. This afternoon the President will drop by the Women&amp;#39;s Empowerment Panel that the White House is hosting, led by Florida Attorney General Pam Bondi, Education Secretary Betsy DeVos, Small Business Administrator Linda McMahon, U.S. Ambassador to the United Nations Nikki Haley, Centers for Medicare and Medicaid Services Seema Verma, who will all speak about the unique challenges that women and young girls face today. Vice President Pence and the First Lady will also be in attendance. The President is proud that his administration",FALSE,FALSE,FALSE,FALSE,TRUE
"3_30_17",1,"happiness",0.226395912997282,2017-03-30,"Matt, you had a phenomenal story today. (Laughter.) Get that joke? If you didn&amp;#39;t, look it up. A little delayed reaction to that. (Laughter.) Before I get into the events of today, there&amp;#39;s a few items I wanted to update you on, things that have happened since our last briefing yesterday. The President spoke with Prime Minister al-Abadi of Iraq to thank him for his productive visit and meeting on March 20th. A readout of that call should have been issued after the pool last night. Yesterday, he also notified Congress that the national emergency declared Executive Order 13694 regarding malicious cyber-enabled attacks will continue beyond April 1st, 2017. As you all know, this notification is required by statute in order to extend the national emergency that the past administration declared. The President believes that the significant cyber-enabled activities continue to pose an unusual and extraordinary threat to our national security and economic prosperity, and therefore",FALSE,FALSE,FALSE,TRUE,FALSE
"3_30_17",11,"angry",0.0731782558727273,2017-03-30,"and Chairman up to the White House to view that material in accordance with their schedule. With that, I&amp;#39;d be glad to take a few of your questions. Cheryl. The Press: Thanks, Sean. I&amp;#39;m trying to gauge the probability of a government shutdown at the end of April. Are your directions to the Capitol Hill to hold firm on the spending cuts that the President wants, or to try to wheel and deal and get a bill that can keep the government open? Mr. Spicer: I don&amp;#39;t know that they&amp;#39;re mutually exclusive. I think we want -- The Press: You wouldn&amp;#39;t want pushback on Capitol Hill from some -- Mr. Spicer: There generally is. But I think that we want both. I think we want to maintain some of the spending priorities as well as some of the reductions in the 2017 budget. We want to do so responsibly and do so within the priorities that the President has laid out. I think his funding requests and priorities are laid out in the budget that Director Mulvaney detailed and sent up for the remainder of 2017. There are some key things in that, and I think that",TRUE,FALSE,FALSE,FALSE,FALSE
"3_30_17",11,"surprise",0.0596264361365455,2017-03-30,"and Chairman up to the White House to view that material in accordance with their schedule. With that, I&amp;#39;d be glad to take a few of your questions. Cheryl. The Press: Thanks, Sean. I&amp;#39;m trying to gauge the probability of a government shutdown at the end of April. Are your directions to the Capitol Hill to hold firm on the spending cuts that the President wants, or to try to wheel and deal and get a bill that can keep the government open? Mr. Spicer: I don&amp;#39;t know that they&amp;#39;re mutually exclusive. I think we want -- The Press: You wouldn&amp;#39;t want pushback on Capitol Hill from some -- Mr. Spicer: There generally is. But I think that we want both. I think we want to maintain some of the spending priorities as well as some of the reductions in the 2017 budget. We want to do so responsibly and do so within the priorities that the President has laid out. I think his funding requests and priorities are laid out in the budget that Director Mulvaney detailed and sent up for the remainder of 2017. There are some key things in that, and I think that",FALSE,FALSE,TRUE,FALSE,FALSE
"3_30_17",11,"disgust",0.0215517572721818,2017-03-30,"and Chairman up to the White House to view that material in accordance with their schedule. With that, I&amp;#39;d be glad to take a few of your questions. Cheryl. The Press: Thanks, Sean. I&amp;#39;m trying to gauge the probability of a government shutdown at the end of April. Are your directions to the Capitol Hill to hold firm on the spending cuts that the President wants, or to try to wheel and deal and get a bill that can keep the government open? Mr. Spicer: I don&amp;#39;t know that they&amp;#39;re mutually exclusive. I think we want -- The Press: You wouldn&amp;#39;t want pushback on Capitol Hill from some -- Mr. Spicer: There generally is. But I think that we want both. I think we want to maintain some of the spending priorities as well as some of the reductions in the 2017 budget. We want to do so responsibly and do so within the priorities that the President has laid out. I think his funding requests and priorities are laid out in the budget that Director Mulvaney detailed and sent up for the remainder of 2017. There are some key things in that, and I think that",FALSE,FALSE,FALSE,FALSE,TRUE
"3_31_17",1,"surprise",0.0344145115990487,2017-03-31,"Mr. Spicer: Good afternoon. First off, I want to catch everyone up who wasn&amp;#39;t able to make the briefing last night on the executive orders on the trade -- executive orders that the President is going to be signing this afternoon. The first order directs the Department of Commerce and the Office of the U.S. Trade Representative to examine every form of trade abuse and non-reciprocal practice that are currently contributing to the United States&amp;#39; large and persistent trade deficit, which was the largest of any major nation in 2016 at $500 billion. Within 90 days, the Department of Commerce and U.S. Trade Representative will submit a comprehensive report to the President on the causes of our unduly large deficit. It&amp;#39;s the first time in modern history that an American President has called for such an investigation, and its -- our findings will allow us to make smarter decisions on behalf of the American people about our trade policy of our country going forward.",FALSE,FALSE,TRUE,FALSE,FALSE
"3_31_17",12,"disgust",0.0165636470869697,2017-03-31,"of the President. His wife, Suzanne, was struggling with pancreatic cancer last year. And the President made a pledge to her. He said, if I&amp;#39;m elected President, in supporting this cause that you care so deeply about, I will light the White House blue. So it is in Suzanne and Bob Wright&amp;#39;s honor that this will occur for this great cause. And I hope Bob knows that Suzanne is looking down proudly to see that that pledge has been fulfilled. With that, I&amp;#39;ll be glad to take your questions. John Roberts. The Press: Sean, a couple of questions, if I could, about Chairman Nunes&amp;#39;s visit to the White House. Fox News has been told by intelligence officials that Chairman Nunes is aware of who did the unmasking of certain individuals in the transition and may be aware of who ordered the unmasking of those individuals. Is the White House aware of that information? Mr. Spicer: I don&amp;#39;t know what he knows, in the sense that that&amp;#39;s -- and again, I&amp;#39;ve tried to make",FALSE,FALSE,FALSE,FALSE,TRUE
"3_31_17",12,"surprise",0.0407040838480485,2017-03-31,"of the President. His wife, Suzanne, was struggling with pancreatic cancer last year. And the President made a pledge to her. He said, if I&amp;#39;m elected President, in supporting this cause that you care so deeply about, I will light the White House blue. So it is in Suzanne and Bob Wright&amp;#39;s honor that this will occur for this great cause. And I hope Bob knows that Suzanne is looking down proudly to see that that pledge has been fulfilled. With that, I&amp;#39;ll be glad to take your questions. John Roberts. The Press: Sean, a couple of questions, if I could, about Chairman Nunes&amp;#39;s visit to the White House. Fox News has been told by intelligence officials that Chairman Nunes is aware of who did the unmasking of certain individuals in the transition and may be aware of who ordered the unmasking of those individuals. Is the White House aware of that information? Mr. Spicer: I don&amp;#39;t know what he knows, in the sense that that&amp;#39;s -- and again, I&amp;#39;ve tried to make",FALSE,FALSE,TRUE,FALSE,FALSE
"3_7_17",32,"disgust",0.0238031194980333,2017-03-07,"repeal plan and 66 pages for the replacement portion. We&amp;#39;ll undo this. And remember, half of it, 57 of those pages, are the repeal part. So, when you really get down to it, our plan is 66 pages long, half of what we actually even have there. We&amp;#39;ll undo the massive disaster and replace it with a plan to return healthcare back to the patient. As the President outlined in his joint address, he expects five core principles to guide Congress through this healthcare process. First, ensure that the American people with pre-existing conditions have access to coverage. Second, ensure a stable transition for Americans currently enrolled in the exchanges. Third, provide more equitable tax treatment through tax credits for people who already don&amp;#39;t receive tax advantage healthcare from their employer -- and I know that&amp;#39;s something that Secretary Price was talking about. For the vast number of people who get their insurance through their employer, they&amp;#39;re getting it tax free.",FALSE,FALSE,FALSE,FALSE,TRUE
"3_7_17",33,"disgust",0.0170103147612617,2017-03-07,"They&amp;#39;re not taxed on that benefit, which is something that is not afforded to people who are in the individual market who either run a small business or are sole proprietors. Fourth, we should expand the power of Health Savings Accounts to return control to Americans over their healthcare dollar and decisions. They should be able to choose the plan they want, not the plan that&amp;#39;s forced on them by government. And finally, we should give our state governors the resources and flexibility they need with Medicare to make sure that no one is left out. This is the Obamacare replacement plan that everyone has been asking for, the plan that the President ran on, and the plan that will ultimately save the system. It&amp;#39;s also a culmination of years of dedicated work and careful thought by Republicans to find a replacement that will best undo the damage that&amp;#39;s been caused by Obamacare, while ensuring that all Americans have peace of mind during this stable transition period. These are the principles for which conservatives have been fighting for, for years. President Trump looks forward to continuing the dialogue between the administration and the Hill on saving the healthcare system.",FALSE,FALSE,FALSE,FALSE,TRUE
"3_9_17",1,"happiness",0.250187856173864,2017-03-09,"Mr. Spicer: Good morning, everyone. The Press: Afternoon. Mr. Spicer: Thank you. Appreciate the -- John Roberts fact-checking from the seat. (Laughter.) Good morning -- good afternoon. (Laughter.) It&amp;#39;s not my fault, it&amp;#39;s on the paper. After receiving his daily intelligence briefing this morning, the President led a National Economic Council listening session with CEOs of small and community banks. Since 2008, the number of small banks has declined 30 percent. The dramatic increase in regulation following the financial crisis has been a major driving force in the decline of these banks. Dodd-Frank alone has resulted in 22,000 pages of new regulations. While large banks can hire armies of compliance officers whose sole purpose it is to ensure they meet the ever-growing number of regulations, it increases the cost of doing business for community banks, leading some not to engage in some forms of lending, or simply due to the time and costs involved.",FALSE,FALSE,FALSE,TRUE,FALSE
"4_11_17",1,"disgust",0.0170017867133816,2017-04-11,"Mr. Spicer: Welcome back, everyone. Good to see you all after a few days -- for those of you who didn&amp;#39;t get a chance to go down to Florida. This morning, in the Rose Garden, the President was honored to host the swearing-in of Associate Justice Neil Gorsuch. His confirmation was the culmination of a thoughtful and deliberative process that the President started almost a year ago when he released his initial list of potential nominees for the Supreme Court. In September, he released a final, definitive list, promising to select only from those individuals who would continue the legacy of the great Justice Scalia on the bench. And today, the President celebrated our new associate justice who will protect our Constitution for generations. It was definitely a great day to kick off the week, and another productive week that we will see here at the White House. Before I get into the upcoming week, just a couple updates from over the weekend. First, the President spoke with Prime Minister Lofven of Sweden to express our condolences for the loved",FALSE,FALSE,FALSE,FALSE,TRUE
"4_3_17",15,"angry",0.07330069903,2017-04-03,"And with that, I&amp;#39;ll be glad to take your questions. Cecilia. The Press: Thanks. A couple questions on the same topic. Jared Kushner&amp;#39;s trip to Iraq today -- why is he there and not the Secretary of State? What is the message that the President is sending by having Jared Kushner be the one to take this trip? Mr. Spicer: I don&amp;#39;t think -- it&amp;#39;s not a binary choice. In this particular case, both Jared Kushner and Tom Bossert, the Assistant to the President for Homeland Security, are on the trip at the request and invitation of the Chairman of the Joint Chiefs of Staff, who was going there and believed it was an opportunity for both of them. It&amp;#39;s, ironically, the first trip for both Mr. Kushner and Mr. Bossert. They&amp;#39;re going to receive briefings and updates with respect to what&amp;#39;s going on on the ground, our military involvement there, and our efforts to defeat ISIS. Jared is going to specifically express the commitment of U.S. -- of the United States to the government of Iraq, meet with U.S. personnel",TRUE,FALSE,FALSE,FALSE,FALSE
