"date","minute","variable","value","formatted_date","text","top_angry","top_sadness","top_surprise","top_happiness","top_disgust"
"2_8_17",11,"disgust",0.058093257238784,2017-02-08,"and there was some back and forth on that. Will there be a tweak? Will there be a -- Mr. Spicer: I think there was further guidance. There was further guidance that I spoke about that went out, I think it’s been a week ago -- correct me if I’m wrong -- and talked about, we wanted to make it very, very clear that legal, permanent residents were not included in that. But again, remember, we’re not talking about the merits of the order. Right now, this discussion that happened last night and that the court will be ruling on is specific to the temporary restraining order and whether or not it should be maintained until there’s a further discussion on the merits. So again, I don’t want to get into the legal nuances, but right now the guidance is very clear that was issued several days ago, if not a week ago, that this is not about legal permanent residents. So, I just -- that they are excluded from this, and I don’t know why there would be that discussion. That clarification has been made. Jeff. The Press: Sean, you said you’re not talking about the merits of the order. Was the President this morning talking about the merits of the order",FALSE,FALSE,FALSE,FALSE,TRUE
"2_8_17",11,"angry",0.249099350318,2017-02-08,"and there was some back and forth on that. Will there be a tweak? Will there be a -- Mr. Spicer: I think there was further guidance. There was further guidance that I spoke about that went out, I think it’s been a week ago -- correct me if I’m wrong -- and talked about, we wanted to make it very, very clear that legal, permanent residents were not included in that. But again, remember, we’re not talking about the merits of the order. Right now, this discussion that happened last night and that the court will be ruling on is specific to the temporary restraining order and whether or not it should be maintained until there’s a further discussion on the merits. So again, I don’t want to get into the legal nuances, but right now the guidance is very clear that was issued several days ago, if not a week ago, that this is not about legal permanent residents. So, I just -- that they are excluded from this, and I don’t know why there would be that discussion. That clarification has been made. Jeff. The Press: Sean, you said you’re not talking about the merits of the order. Was the President this morning talking about the merits of the order",TRUE,FALSE,FALSE,FALSE,FALSE
"2_8_17",12,"angry",0.282947831269231,2017-02-08,"when he called it “disgraceful,” the hearing that he heard last night? Mr. Spicer: He wasn’t arguing before the 9th Circuit, Jeff. Last night was a motion before the 9th Circuit on the temporary restraining order. I think the President was very clear that U.S. code and the Constitution clearly give the President all the authority that is needed to make sure that he can regulate who comes into this country and prevent any acts of -- you know, anyone who is not coming to this country in a peaceful manner. The code, 8 U.S. Code 11520, is very, very clear on this. And so, I think, the President was very, was pointing out the same issue that we had in Boston, which is, once we had a chance to argue it on the merits, we won on it. And so, I think that’s, that’s what he’s -- he clearly did not argue in front of the 9th Circuit last night. So -- The Press: Understood, but he called it “disgraceful.” By calling it “disgraceful,” is that the type of language that should be used between branches of government? Mr. Spicer: I think that the President, when you look at the U.S. code and how clear it’s written and the authority and power it gives the President to do what is necessary to keep this country safe",TRUE,FALSE,FALSE,FALSE,FALSE
"2_8_17",21,"disgust",0.0575424305783784,2017-02-08,"root it out, and destroy it. Cecilia. The Press: Thank you. The President also said today that in the last two weeks he’s learned a lot, and that terrorism is far greater and that terrorism is a far greater threat than people understand. That sounds like he is telling the American public that they have something to fear. Is there a specific threat that he is talking about? And should the American public, based on that statement right there, be fearful? Mr. Spicer: No, but I think the American people should understand that the President is committed to doing this. We face a very, very real threat in ISIS and radical Islamic terrorism, and that we&amp;#39;ve got to do everything he can, and that the reason that he is taking the steps that he is, is because we are constant, we must remain ever vigilant. We can&amp;#39;t let our guard down. We have to be ahead of the curve. And that the President is going to take the steps necessary to protect this country and its people. And that the idea that we should sit back and not fully appreciate the constant threat that we&amp;#39;re in, it’s week after week, month after month that we&amp;#39;re hearing of another instance --",FALSE,FALSE,FALSE,FALSE,TRUE
"2_8_17",23,"disgust",0.0560659163690913,2017-02-08,"we don&amp;#39;t know when that next threat comes. Is it next week? Is it next month? Is it next year? But the President wants to get ahead of the curve and make sure that we&amp;#39;re not talking about what we should have done, but taking every step necessary to make sure that it doesn&amp;#39;t happen. Steve. The Press: Just to clarify though. But is the threat today greater than it was yesterday or last week? Because that&amp;#39;s what he’s saying. Mr. Spicer: I understand what he’s saying. What I’m telling you is, is that we shouldn’t ever be behind the curve on the threats this country faces. We should make sure -- we don&amp;#39;t know when the next one is coming. We don&amp;#39;t know when the next lone wolf is coming. We don&amp;#39;t know when the next attack is. We&amp;#39;ve got amazing intelligence that&amp;#39;s trying to root out and make sure that it doesn&amp;#39;t happen again. But what we -- but what we can&amp;#39;t do is wait for the next attack to come and say, I wish we had done the following. And the steps that he&amp;#39;s taking are proactively making this country and our people safer. Steve. Male Speaker Sean, what was the White House response to the Republican proposal for a carbon tax floated today? And separately, could you just set up tomorrow&amp;#39;s meeting with the airline CEOs a little bit? What do you hope to get out of it? What do you hope to discuss? Mr. Spicer: So, I&amp;#39;m not going to comment",FALSE,FALSE,FALSE,FALSE,TRUE
"2_8_17",24,"angry",0.254407432720339,2017-02-08,"on pending legislation. We&amp;#39;ll wait to see where that comes. I’m not -- that&amp;#39;s just not going to be a habit of ours to comment on every bill that gets introduced or marked up in committee until we have a statement of administration policy. And with respect to the meeting tomorrow, I&amp;#39;ll have a further readout on that later tomorrow. But I will say, in general, as you know, he&amp;#39;s met with, you know, Intel just now. He met with oil executives -- I mean, executives from the car manufacturers, manufacturing companies, technological companies, unions. So, this, these continued meetings that you&amp;#39;ll see in the next months and years are going to be an attempt to make sure that he&amp;#39;s sitting down with business leaders from around the country to figure out how he can use his office and this administration to further their ability to create jobs and grow the economy. So, this is, this is going to be more of a pattern. You&amp;#39;re going to continue to see him meeting with people who want to share that agenda to grow, create jobs, manufacture here, lift wages up here, bring benefits to good-paying jobs, etcetera. The Press: Should we take any significance from the fact that you did have this meeting",TRUE,FALSE,FALSE,FALSE,FALSE
"2_9_17",14,"disgust",0.0558746747738333,2017-02-09,"that we&amp;#39;ve been continuing to work -- that we&amp;#39;ll be working with Congress on that will address, quote, &amp;quot;the business side of the tax ledger as well as the individual rates.&amp;quot; But it&amp;#39;s going to be a comprehensive plan, something that we haven&amp;#39;t seen since 1986. But I think when you look at the segueing of that, we&amp;#39;ve got two opportunities for reconciliation this year. One is using the FY17 budget, which you can easily get Obamacare repeal and replace done, and then you can use the FY18 budget to utilize the second opportunity at reconciliation to do comprehensive reform. But we recognize the need. I mean, it&amp;#39;s been since 1986 that something like this, of this scale and magnitude, has happened. The President recognizes that middle-class Americans need tax relief, and that&amp;#39;s going to be part of that. But we also recognize -- and you saw that in all of these businesses meetings, whether it&amp;#39;s inversions or other means in which people are shipping jobs overseas or reestablishing themselves or the profits that are kept over there -- we need fundamental, comprehensive tax reform that addresses both sides of those -- of that income stream.",FALSE,FALSE,FALSE,FALSE,TRUE
"2_9_17",2,"sadness",0.211070222658667,2017-02-09,"installed Attorney General to develop a strategy for more effectively prosecuting people who commit violence against members of law enforcement. We must better protect those who protect us. Our men and women in blue need to know that we&amp;#39;re with them 100 percent as they patrol our streets. Unfortunately, this has not always been the case. Law enforcement officials have been vocal about the lack of support they received under the past administration. This lack of support demoralized many officers and, in some cases, led to their discouraging their engagement with local communities, only causing further harm and deterioration. It&amp;#39;s imperative that federal, state, and local law enforcement agencies better coordinate and share information across jurisdictions to better serve and protect our communities. This order will start the important work of doing just that, instituting a holistic approach that involves the whole of government. It also directs the Department of Justice to work with other federal agencies to come up with ways to further reduce violence against law enforcement, and orders a hard look at how the",FALSE,TRUE,FALSE,FALSE,FALSE
"2_9_17",20,"sadness",0.212153800804118,2017-02-09,"Mr. Spicer: Well, no, Judge Gorsuch&amp;#39;s comments were -- yeah. The Press: Judge Gorsuch, right. And that his relaying of Judge Gorsuch&amp;#39;s comments were taken out of context. However, Senator Ayotte, who is working with the White House to help shepherd Judge Gorsuch through the Hill, released a statement confirming those same remarks, &amp;quot;disheartening&amp;quot; and &amp;quot;demoralizing.&amp;quot; Mr. Spicer: Right, so here&amp;#39;s what -- The Press: Is the President aware of that? Because she was in that meeting. Mr. Spicer: No, no, of course he&amp;#39;s aware. This is what Senator Ayotte said: &amp;quot;Judge Gorsuch has made it very clear in all of his discussions with senators, including Senator Blumenthal, that he could not comment on (any) specific cases, and that judicial ethics prevent him from commenting on political matters. He has also emphasized the importance of an independent judiciary, and while he made clear that he was not referencing any specific case, he said that he finds any criticism of a judge&amp;#39;s integrity and independence disheartening and demoralizing.&amp;quot; So there is a big difference between commenting on the specific comments that have been made in the tweet and his general philosophy about the judiciary and his respect for his fellow judges.",FALSE,TRUE,FALSE,FALSE,FALSE
"2_9_17",22,"disgust",0.0568102721714286,2017-02-09,"attacks on the judiciary. Mr. Spicer: Right. The Press: But now you have these confirmed remarks, which you were saying were exactly what the judge was talking about. Mr. Spicer: No, no -- The Press: And that&amp;#39;s not changing the President&amp;#39;s own -- Mr. Spicer: But hold on -- but, again, I think it&amp;#39;s important to understand that the judge was very clear that he was not commenting on any specific matter, right? And then the he was asked about his general philosophy. So you can&amp;#39;t then take that -- equate it back to the specific. He literally went out of his way to say, I&amp;#39;m not commenting on a specific instance. So to take what he said about a generalization and apply it to a specific is exactly what he was intending not to do. The Press: In other words, the President will continue to speak like this. Mr. Spicer: Of course he will. The President is going to speak his mind. It goes back to Thomas Jefferson, that Presidents have commented on judicial nominees. I mean, the idea of one branch talking about or commenting on another branch is as old as our republic. So I don&amp;#39;t know why -- and I find it interesting when President Obama criticized the Supreme Court for its",FALSE,FALSE,FALSE,FALSE,TRUE
"2_9_17",25,"surprise",0.148264090653935,2017-02-09,"independent judiciary? Mr. Spicer: Why isn&amp;#39;t he -- I mean, he is free to speak his mind. Where has this outrage been for the last hundred years? There has been -- The Press: I&amp;#39;m not asking about the Obama administration or any previous administration, I&amp;#39;m talking about this President and this White House. Mr. Spicer: I understand that. And the President has -- part of the reason the President got elected is because he speaks his mind. He doesn&amp;#39;t hold it back. He&amp;#39;s authentic. And he&amp;#39;s not going to sit back, I think, when he feels very passionately about something as much as the executive order. He was doing it to make sure Americans were safe. The order -- the U.S. code is crystal-clear on this. I think I&amp;#39;ve read it for like three days in a row. And it can&amp;#39;t be any clearer how much authority it gives the President to do what he can to keep us safe. He&amp;#39;s concerned that he&amp;#39;s doing what he can to keep this country safe, and there has been a lot of activity to stand in the way. So I&amp;#39;m not sure how many more times I can read the code to you. But 8 U.S. Code, 1182 -- The Press: Yes, but you and me talking about it is not how the judicial process works. Mr. Spicer: Thank you. You&amp;#39;ve asked the question now eight times. The Press: One more I&amp;#39;d like to ask you. One more about a different set of comments. Mr. Spicer: You&amp;#39;ve got -- hold on. I understand. Thank you, go ahead. The Press: About a different set of comments",FALSE,FALSE,TRUE,FALSE,FALSE
"2_9_17",26,"surprise",0.224213226021111,2017-02-09,"that have been made, Sean, also from Kellyanne Conway earlier this week. The Press: Let him go. Let him go. The Press: Earlier from this week. You say the -- this is in context of Nordstrom and not about what she was counseled about, but about something she said to CNN earlier this week, is that the President doesn&amp;#39;t comment on everything. And so I want to contrast the President&amp;#39;s repeated statements about Nordstrom with the lack of comments about some other things, including, for example, the attack on a Quebec mosque and other similar environments. Why is the President, when he chooses to -- Mr. Spicer: Do you -- hold on -- because you just brought that up. I literally stand at this podium and opened a briefing a couple days ago about the President expressing his condolences. I literally opened the briefing about it. So for you to sit there and say -- The Press: I was here. Mr. Spicer: I know. So why are you asking why he didn&amp;#39;t do it when I literally stood here and did it? The Press: The President&amp;#39;s statement -- Mr. Spicer: I don&amp;#39;t understand what you&amp;#39;re asking. The Press: Kellyanne&amp;#39;s comments were about that the President doesn&amp;#39;t have time to tweet about everything. Mr. Spicer: Right. The Press: He&amp;#39;s tweeting about this.",FALSE,FALSE,TRUE,FALSE,FALSE
"2_9_17",28,"surprise",0.121928873506267,2017-02-09,"parties to keep this country safe, to get jobs creation back. Most of them have widely applauded. I think the difference with what President Obama did was stretch the executive order to take actions that had largely been within the realm of Congress, and to do things that didn&amp;#39;t allow for prior input. The stuff that the President is doing is almost entirely highly applauded by both sides of the aisle and won tremendous praise. There&amp;#39;s a big difference in the context in which those two administrations operated. The Press: One of the criticisms in addition to that was that President Obama in using those EOs was governing by executive fiat, he wasn&amp;#39;t working with Congress. Does the President plan to use -- Mr. Spicer: Right. But again, I think -- The Press: -- Congress in a legislative manner? Mr. Spicer: Absolutely and I just mentioned both tax reform and repealing and replacing Obamacare -- immigration. There are so many areas where the President -- he literally just -- we held up this briefing a little so that eight United States senators could walk out and talk about -- and again, that meeting, while it was focused on the judiciary, they talked about infrastructure.",FALSE,FALSE,TRUE,FALSE,FALSE
"2_9_17",3,"sadness",0.240993258382667,2017-02-09,"Department of Justice and other agencies use their law enforcement grants. The second order establishes a task force, led by the new Attorney General, to reduce crime and restore public safety in communities across America. Together, the members of this task force are going to come up with specific recommendations: how we can change existing federal law to better prevent crime and improve public safety, and develop stronger working relationships with our state and local partners. The President is confident that this task force will develop a systematic strategy to help further protect the American people. Communities across our nation have been devastated by a surge in violent-crime rates, particularly in our major cities. Over the last eight years, we&amp;#39;ve experienced declining focus on law and order. Crime reduction will clearly be a priority for this White House. The last executive order re-focuses the energy and resources of the federal government to dismantle transnational criminal organizations, such as drug cartels. It&amp;#39;s important to emphasize that we cannot reduce crime in the United States without additionally addressing illegal immigration",FALSE,TRUE,FALSE,FALSE,FALSE
"2_9_17",31,"surprise",0.135972467769531,2017-02-09,"Democratic senators. But this is something that the legislative affairs team, as well as the President himself has engaged with members of Congress to talk about this both privately and in bigger groups. But there is a very large conversation going on to achieve bipartisan support for a package of this nature. Jonathan. The Press: Does the President believe that it&amp;#39;s possible to balance the budget without major entitlement reform? Any sort of House -- Mr. Spicer: I think one of the things that the President has looked at is not just the cutting side, but the revenue stream. One area in particular -- natural resources regulation and tax reform, how we can grow the economy and bring in additional revenues to the government on the revenue side. So it&amp;#39;s -- there is a balance to how the President is looking at bringing down the deficit. And I think before I get -- he&amp;#39;s going to -- we&amp;#39;ll have a budget out, you know, in a few weeks. I think that will answer a lot. But again, I just -- when it comes to deficit reduction, which is something that he is very interested in, that is not",FALSE,FALSE,TRUE,FALSE,FALSE
"2_9_17",32,"surprise",0.2008437737915,2017-02-09,"a one-side-of-the-ledger option. That one -- a lot of what he is trying to talk about in these meetings and with business executives is how we can expand the economy. And that expanded economy, that job creation, those explorations of natural resources and additional new jobs also bring additional tax revenue in. So there&amp;#39;s a way to do this. If we start bringing businesses back, creating more things, creating more jobs, that creates a revenue stream that has a significant impact on the deficit -- on being able to drive down the deficit and balancing the budget. So I think it&amp;#39;s not something I want to get in too much detail now, but I will tell you that I think the President has been very, very keen on trying to make sure that we look at the revenue side as much as we&amp;#39;re looking at the spending side. When it comes to the spending side, again, you&amp;#39;re looking at a whole-of-government approach at how we look at every department, every agency, every job, the spending -- or the hiring freeze being one of them. How do we make sure that we&amp;#39;re looking at are these",FALSE,FALSE,TRUE,FALSE,FALSE
"2_9_17",9,"sadness",0.213218602701607,2017-02-09,"Minister Trudeau of Canada will visit the White House on Monday. The President looks forward to a constructive conversation and strengthening the deep relationship that exists between the United States and Canada. The President will also host Prime Minister Netanyahu of Israel next Wednesday. We&amp;#39;ll have further guidance on the press availability potentials for either one of those. One last thing before I take your questions, amid surging levels of CEO confidence and in the wake of the incredible jobs announcement made at the White House yesterday by Intel, there&amp;#39;s also new numbers released today by the Department of Labor showing that unemployment claims are at near historic lows. The President knows better than anyone what businesses need to create jobs, and the market is responding to his policy improvements. This administration will continue to roll back burdensome regulations and lower the overall tax burden on Americans so they can hire even more people and create even more innovative projects. With that, I&amp;#39;ll take your questions. Kaitlan Collins. The Press: Thank you. Hundreds of bureaucrats at the Consumer Financial Protection Bureau make more than members of Congress.",FALSE,TRUE,FALSE,FALSE,FALSE
"3_10_17",35,"happiness",0.596226677694,2017-03-10,"all have reported, is a bit -- I mean, don&amp;#39;t make me make the podium move. (Laughter.) I mean, honest to god, like, every reporter here reported out that we had 235,000 jobs, 4.7 -- there isn&amp;#39;t a TV station that didn&amp;#39;t go live to it. So to tweet out &amp;quot;Great way to start a Friday,&amp;quot; I think, yes, the President was excited to see more Americans back to work. I don&amp;#39;t think that&amp;#39;s exactly a market disruption. I think that there&amp;#39;s a lot of excitement in this country when we look at the policies that the President has instituted to help put more Americans back to work. So I mean, I understand the rule, but let&amp;#39;s -- The Press: The Obama White House, for instance, went out of their way not to comment in that hour-long period. They would rearrange the President&amp;#39;s schedule around it. It was something that they and previous -- Mr. Spicer: I get it. And I think there&amp;#39;s a difference -- The Press: -- going forward, yeah. Mr. Spicer: It&amp;#39;s not about commenting. I think it&amp;#39;s one thing to give analysis and",FALSE,FALSE,FALSE,TRUE,FALSE
"3_13_17",19,"angry",0.249291772197674,2017-03-13,"defeating ISIS and we can work with them in an area of shared, mutual concern, then we will do so. The Press: Second question. A Kremlin spokesperson said that Russian President Putin and President Trump will meet at the G-20. Can you confirm that? And would the White House move on a possibility of a meeting before that? Mr. Spicer: I will follow up on that. I don&amp;#39;t have a date. I know that the team is working very actively with respect to bilateral meetings at the G20. I don&amp;#39;t have anything for you on that. Roberta. The Press: Director Mulvaney said yesterday that he felt that the Obama administration had been manipulating the unemployment rate. I&amp;#39;m wondering if that&amp;#39;s a view that the President shares. And what evidence is there of -- Mr. Spicer: I think he was clearly referring to Obamacare, the number of people. But I would refer you back to him and his comments with respect to how he characterized that. I think he can discuss the precise nature of what he meant on that.",TRUE,FALSE,FALSE,FALSE,FALSE
"3_13_17",20,"angry",0.270066723937143,2017-03-13,"The Press: Does the President feel that the Obama administration had been manipulating -- Mr. Spicer: I think you know what the President&amp;#39;s view is. He&amp;#39;s made very clear in the past what his comments were on how those numbers were articulated in the past. And I think there&amp;#39;s a question between the total number of people that are employed, and the President&amp;#39;s comments in the past have reflected that his big concern was getting to the bottom of how many people are working in this country, and that the denominator -- meaning the percentage rate of the total number of people -- is not the most accurate reflection of how many people are employed in this country. How many jobs are created, how many people are getting back to work, how many companies are committing to hiring more people is a much more accurate assessment of where we&amp;#39;re headed as our country -- where our employment is, where our economy is headed. But to look at a number and say we have 4.7 or 4.8 or 5.9 percent unemployment is not necessarily an accurate reflection of how many people are actually working, seeking work, or want to work. And if you know how they conduct those surveys, there&amp;#39;s a lot of times when people, whether",TRUE,FALSE,FALSE,FALSE,FALSE
"3_13_17",28,"disgust",0.0550445997181053,2017-03-13,"that&amp;#39;s going to benefit everybody. And that&amp;#39;s exactly the opposite of what&amp;#39;s happening. The Press: Would phase two or three of this eliminate those requirements? Mr. Spicer: I think phase two, the administrative phase, will look at a lot of those requirements, and then phase three -- and again, they&amp;#39;re not necessarily -- they can run concurrently, and I think the House is looking at starting a lot of that legislation. And so -- and Dr. Price is already starting to look through a lot of that administration -- a lot of administrative aspects of it as well at HHS and figure out how do we start to achieve some of this, unravel some of these pieces that are there, but instilling choice and competition, allowing people to buy their insurance over state lines, allowing small businesses to pool, allowing the expansion of health savings accounts -- all of those kind of factors that are going to drive down costs, but also having the insurance companies, frankly, be able to offer additional choices and options for people is in itself going to be a huge bonus. Charlie. The Press: A lot of conservatives are complaining that -- or suggesting that the",FALSE,FALSE,FALSE,FALSE,TRUE
"3_13_17",45,"happiness",0.333834534918471,2017-03-13,"I interact with individuals all day long. Ninety-nine percent of them are pleasant, even with people who may not agree with our philosophy or programs or whatever. But it&amp;#39;s a free country, and the beauty of it is that people can act how they want, no matter how that&amp;#39;s interpreted. And as long as they stay on the right side of the First Amendment, we&amp;#39;re good. Francesca. The Press: Thank you, Sean. You said that when the President said wiretapping in that tweet he meant a whole host of surveillance types. So that we can be crystal clear, what surveillance types was he referring to then? What would you consider part of that range? Mr. Spicer: Well, I mean, I think there&amp;#39;s a whole host of tactics that can be used to monitor somebody -- either through wiretap or other ways in which you can surveil somebody. The Press: We took that to mean monitoring his calls, specifically. So what else would you include in that range? Mr. Spicer: I think there&amp;#39;s a whole host of things that fall into that category.",FALSE,FALSE,FALSE,TRUE,FALSE
"3_14_17",17,"happiness",0.439413726897614,2017-03-14,"But I will make sure that we get those details out and we have -- The Press: Can you get it to the pool? Mr. Spicer: I&amp;#39;d be glad to get it to the entire pool. The Press: Thank you. Mr. Spicer: Margaret. The Press: Thank you. So still on the same subject. Does the White House support the House bill as it is, or amending it? And there&amp;#39;s been reporting that the White House is involved, or some White House officials are involved in shaping what&amp;#39;s being described as like a major or significant manager&amp;#39;s amendment in conjunction with conservatives. Can you tell -- Mr. Spicer: I would -- I&amp;#39;m sorry, please finish. The Press: No, we can go back and forth. But I&amp;#39;m just wondering, can you -- is the White House writing this amendment or just considering backing the amendment? And does Paul Ryan know about it? We can tell him about it right now, I guess. Mr. Spicer: I think Speaker Ryan is well aware of the manager&amp;#39;s amendment. I think as we&amp;#39;ve noted multiple times from the podium, when people have ideas that are constructive or supportive, or ones that we have heard about from different members that we have engaged with, and, frankly, ones that the House and Senate has engaged with who shared",FALSE,FALSE,FALSE,TRUE,FALSE
"3_16_17",59,"disgust",0.0605041502967027,2017-03-16,"The Press: I have one more for you. To go back to your long list of sort of news reports you mentioned -- one that you reached that perhaps the GCHQ was involved. Did the President ever raise this in his conversation with Theresa May? And if that were to pan out, would that imperil the special relationship between the two? Mr. Spicer: Again, these are just -- that happened I think two days ago. It was something that was reported on air. I think the point is, is that there&amp;#39;s been -- The Press: Was it raised -- Mr. Spicer: No, no, it has not been raised. But I do think that, again, we&amp;#39;re not -- all we&amp;#39;re doing is literally reading off what other stations and people have reported, and I think that casts into concern some of the activities that may have occurred during the &amp;#39;16 election. We&amp;#39;re not casting judgment on that. I think the idea is to say that if these organizations, these individuals came to these conclusions, they merit looking into. Olivier. The Press: Thanks, Sean. I got a couple for you. There&amp;#39;s a news report about the President&amp;#39;s meeting with the Saudi Defense Minister/Deputy Crown Prince that says that the defense minister",FALSE,FALSE,FALSE,FALSE,TRUE
"3_16_17",62,"disgust",0.0634471267540392,2017-03-16,"the more specifics of the revenue piece, the entitlement piece, and the full details of all this. But eliminating a $20 trillion debt and tackling the current deficit is something that&amp;#39;s going to take a little bit of time and something that the President is committed to reducing. I think we&amp;#39;ve talked very extensively about the President&amp;#39;s commitment to protecting taxpayer dollars and using them more efficiently. This budget and a lot of the action the President took on other projects, including the F18 and the next generation of AF1, show that the President is committed on a very, very personal basis to getting involved in programs and policies to reduce the deficit and respect taxpayer money. So this is step one, and it&amp;#39;s a down payment on that goal. The Press: Are there future steps -- there are lots of cuts in here, but no matter which way you splice the numbers, anyone will tell you, if you want to drop it somehow you&amp;#39;ve got to get to entitlements. Mr. Spicer: I understand. The Press: Is that on the table potentially, yes or no? Mr. Spicer: As Director Mulvaney put it, he was",FALSE,FALSE,FALSE,FALSE,TRUE
"3_20_17",40,"happiness",0.369568189231524,2017-03-20,"about wiretapping -- you want to say that&amp;#39;s just in the early stages, but on the former one, you want to sort of come to the conclusion that the investigation has sort of gotten to the point where you don&amp;#39;t have to worry about that because that&amp;#39;s all said and done and everybody has come to the conclusion on that? So that seems like you&amp;#39;re treating both of those pieces of news very differently. Mr. Spicer: Well, first, I think your headlines are bad. I&amp;#39;m glad to rewrite -- The Press: I don&amp;#39;t think that. Mr. Spicer: I&amp;#39;d be glad to if you guys are looking for some help. (Laughter.) The Press: Are you looking for a job? Mr. Spicer: Our services are at the New York Times&amp;#39; disposal if it comes to writing headlines, and we could probably do a couple things on stories too, if you&amp;#39;re willing to go there. I think because there&amp;#39;s a big difference. One is, literally talking -- there&amp;#39;s a big difference. Everyone keeps conflating that there is an investigation into the 2016 election. Got it -- no disagreement there. Right? But I think that there&amp;#39;s a question about collusion between anybody.",FALSE,FALSE,FALSE,TRUE,FALSE
"3_21_17",11,"happiness",0.334720060218746,2017-03-21,"That was good. The Press: Unless there&amp;#39;s an Alito in the audience. On healthcare, the President came away from Capitol Hill sounding pretty positive about where he was going to go on Thursday, but then at the same time, Heritage Action came out and said it was going to encourage members to vote &amp;quot;no.&amp;quot; Club for Growth is taking out ads attacking this bill. Jim Jordan said the President&amp;#39;s great, but it&amp;#39;s still a bad bill. This is going to go to a vote day after tomorrow. What gives the President the sense of optimism that he can get this through, and might he request more changes from Speaker Ryan before it goes to a vote? Mr. Spicer: Well, we&amp;#39;ve talked about this for days. There&amp;#39;s been a lot of input from members of Congress, and I think that the meeting this morning really was a huge sign of support. There was a lot of enthusiasm and optimism, not just for the bill itself but for something that, as I noted, conservatives and",FALSE,FALSE,FALSE,TRUE,FALSE
"3_21_17",36,"happiness",0.53190294183075,2017-03-21,"The Press: I remember -- I remember when -- The Press: How do you spell it? Mr. Spicer: You ever seen my spelling? Come on. (Laughter.) Ramspecking. It was named after -- we&amp;#39;re going to go through a history lesson here, guys. The Press: My other question was, over the weekend, Governor Graco Ramirez, the head of the Mexican Governors Association, was again in Washington, and in a much publicized statement said that Mexico had scored its first victory over the proposed wall. He said that in the President&amp;#39;s budget there&amp;#39;s a line item for $2.6 billion -- Mr. Spicer: In FY&amp;#39;18. The Press: -- in tax dollars, and no mention of Mexico paying for the wall in any way. He&amp;#39;s claimed a victory in that. Your response to Governor Graco Ramirez? Mr. Spicer: It&amp;#39;s a little early to be claiming victory. I think the President has made it clear that he was going to use the current process to start the construction of the wall and that there would be",FALSE,FALSE,FALSE,TRUE,FALSE
"3_22_17",58,"angry",0.273420275844314,2017-03-22,"this, in any way, as vindication of the President&amp;#39;s wiretapping tweets? Mr. Spicer: I would refer you to his comment specifically. Until we know what he is going to brief the President on, I don&amp;#39;t want to have to get ahead of this. I think, obviously, the suggestion that he made that people were what they call &amp;quot;unmasked,&amp;quot; meaning that an American citizen who is caught up in a surveillance has, by rule of law, has their name protected; the idea that individuals&amp;#39; names were unmasked and let known suggests -- raises serious questions: Why was that name unmasked? What was the intention of doing that? There&amp;#39;s a lot of questions that I think his statement raises, and I hope that we can continue to get to the bottom of. But right now, we just don&amp;#39;t -- we&amp;#39;re not there yet. I think that there are a series of questions that need to get answered as to what happened, why it happened, and hopefully we will be able to share more",TRUE,FALSE,FALSE,FALSE,FALSE
"3_23_17",4,"sadness",0.213362501585833,2017-03-23,"As I&amp;#39;ve noted before, today is actually the 7th -- and we hope, the last -- anniversary of the day that President Obama signed Obamacare. The President is looking forward to seeing Republicans fulfill the pledge tonight that they&amp;#39;ve been making to their constituents for years that, with a Republican in the White House and with them in Congress, they would once and for all see the end of Obamacare. The President -- I assume that President Obama must be feeling this time is up for his signature law, since today he came out with a rather lengthy statement about it. But he can&amp;#39;t change the facts about where it stands. President Obama stated that Americans received an &amp;quot;upgrade&amp;quot; in insurance. But the mandates Obamacare placed on insurance forced millions off their insurance and away from their doctor, which broke the promise that they were given. President Obama attempted to move the goal posts on costs, downplaying the skyrocketing premiums, some in the case of over 100 percent in some places, and unaffordable deductibles. Americans -- he seems to have forgotten that he pushed Obamacare on the promise of reducing costs,",FALSE,TRUE,FALSE,FALSE,FALSE
"3_24_17",18,"happiness",0.537653089847331,2017-03-24,"Mr. Spicer: There&amp;#39;s somebody that&amp;#39;s going to ask when it passes, and you can -- The Press: Okay, well, do you want to have a briefing right after the vote? Mr. Spicer: No. The Press: Okay. (Laughter.) Mr. Spicer: All right, score one for you. (Laughter.) The Press: If the bill doesn&amp;#39;t pass, does the President still have confidence in the Speaker? Mr. Spicer: I think he answered that question earlier today. The Press: Well, does he think that he should step down if it doesn&amp;#39;t get a vote? Mr. Spicer: He answered that question earlier, and he said he did. So, asked and answered. The Press: And then, logistically today, after the vote, whatever happens, how will we get a response from you all? Mr. Spicer: Electronically or verbally, but one of the two. Peter. The Press: Thank you, Sean. This is the President&amp;#39;s first foray into, let&amp;#39;s say, the sausage-making process, so to speak. Has he reflected at all on the experience? I mean, how does he feel it differs from, for example, negotiating a real estate deal, a business deal? Is it more complicated? Is it trickier? What&amp;#39;s his feeling about this? Mr. Spicer: I think we&amp;#39;ll have plenty of time to reflect on it after we do this, so I know that --",FALSE,FALSE,FALSE,TRUE,FALSE
